날짜	직업	등수	참가자	덱코드	대회코드	카드
2026-03-01	プリンセスコネクト！Re:Dive	2	20	73CFA	1503248	{'CP04-019': 3, 'CP04-039': 3, 'CP04-044': 3, 'CP04-045': 3, 'CP04-047': 3, 'CP04-048': 3, 'CP04-053': 3, 'CP04-054': 3, 'CP04-057': 2, 'CP04-058': 3, 'CP04-059': 1, 'CP04-062': 3, 'CP04-063': 3, 'CP04-071': 1, 'CP04-118': 3}
2026-03-01	エルフ	1	20	19C0A	1503248	{'BP01-015': 3, 'BP04-010': 3, 'BP05-109': 3, 'BP10-005': 3, 'BP11-003': 3, 'BP15-004': 2, 'BP16-007': 1, 'BP16-009': 3, 'BP17-001': 3, 'BP18-004': 3, 'BP18-019': 3, 'CP02-006': 2, 'CP04-001': 2, 'ECP02-004': 3, 'SP01-045': 3}
2026-03-01	ナイトメア	2	9	2FG0C	1492719	{'BP01-110': 2, 'BP03-076': 2, 'BP11-069': 2, 'BP11-071': 3, 'BP11-074': 2, 'BP11-075': 3, 'BP11-076': 3, 'BP11-079': 2, 'BP12-071': 3, 'BP13-076': 3, 'BP13-077': 3, 'BP13-081': 1, 'BP16-075': 3, 'BP16-078': 3, 'BP16-117': 2, 'BP17-081': 2, 'CP02-075': 1}
2026-03-01	エルフ	7	9	4BGDY	1492719	{'BP01-015': 3, 'BP04-010': 3, 'BP05-109': 3, 'BP10-005': 3, 'BP11-003': 3, 'BP16-007': 1, 'BP16-009': 2, 'BP16-118': 2, 'BP17-001': 3, 'BP18-004': 3, 'BP18-019': 3, 'CP02-006': 2, 'CP04-001': 3, 'ECP02-004': 3, 'SP01-045': 3}
2026-03-01	ナイトメア	8	9	5SLUL	1492719	{'BP06-084': 3, 'BP07-069': 3, 'BP07-072': 1, 'BP07-075': 3, 'BP07-076': 3, 'BP07-116': 3, 'BP11-075': 3, 'BP12-075': 1, 'BP12-079': 3, 'BP12-082': 3, 'BP17-076': 3, 'BP17-079': 2, 'BP17-080': 3, 'BP17-083': 3, 'BP17-113': 3}
2026-03-01	ロイヤル	6	9	73GM0	1492719	{'BP05-025': 2, 'BP06-019': 3, 'BP06-024': 3, 'BP07-021': 2, 'BP07-022': 3, 'BP09-018': 3, 'BP10-019': 3, 'BP14-018': 3, 'BP14-024': 3, 'BP15-023': 3, 'BP16-031': 3, 'BP17-019': 3, 'BP17-022': 3, 'BP18-023': 3}
2026-03-01	プリンセスコネクト！Re:Dive	3	9	13352	1492719	{'CP04-019': 3, 'CP04-021': 3, 'CP04-026': 1, 'CP04-058': 3, 'CP04-069': 3, 'CP04-073': 3, 'CP04-076': 3, 'CP04-077': 3, 'CP04-079': 3, 'CP04-081': 3, 'CP04-083': 3, 'CP04-084': 3, 'CP04-113': 3, 'CP04-118': 3}
2026-03-01	プリンセスコネクト！Re:Dive	5	9	51PGS	1492719	{'CP04-003': 3, 'CP04-018': 3, 'CP04-019': 2, 'CP04-036': 1, 'CP04-037': 3, 'CP04-039': 3, 'CP04-044': 2, 'CP04-045': 3, 'CP04-047': 3, 'CP04-048': 3, 'CP04-053': 3, 'CP04-054': 3, 'CP04-062': 3, 'CP04-073': 1, 'CP04-091': 1, 'CP04-118': 3}
2026-03-01	ナイトメア	1	9	540Y6	1492719	{'BP01-110': 2, 'BP03-076': 2, 'BP07-076': 3, 'BP11-069': 1, 'BP11-071': 3, 'BP11-074': 2, 'BP11-075': 3, 'BP11-076': 3, 'BP12-071': 3, 'BP13-077': 3, 'BP14-070': 3, 'BP16-075': 3, 'BP16-078': 3, 'BP17-073': 3, 'BP17-081': 3}
2026-03-01	プリンセスコネクト！Re:Dive	4	9	2BDX4	1492719	{'CP04-003': 3, 'CP04-018': 3, 'CP04-019': 3, 'CP04-037': 3, 'CP04-039': 3, 'CP04-041': 1, 'CP04-044': 2, 'CP04-045': 3, 'CP04-047': 3, 'CP04-048': 3, 'CP04-053': 3, 'CP04-054': 3, 'CP04-062': 3, 'CP04-091': 1, 'CP04-118': 3}
2026-03-01	ビショップ	8	14	1PTN8	1499885	{'BP01-131': 3, 'BP01-139': 3, 'BP01-140': 3, 'BP05-092': 1, 'BP06-099': 2, 'BP08-092': 3, 'BP10-108': 2, 'BP10-109': 2, 'BP14-098': 3, 'BP14-110': 3, 'BP15-094': 3, 'BP15-101': 3, 'BP15-113': 3, 'BP16-117': 3, 'BP18-107': 3}
2026-03-01	ロイヤル	5	14	5N2KY	1499885	{'BP01-170': 3, 'BP07-018': 3, 'BP07-024': 3, 'BP07-028': 3, 'BP07-030': 3, 'BP07-033': 3, 'BP07-034': 2, 'BP07-107': 2, 'BP07-112': 3, 'BP09-020': 3, 'BP12-103': 3, 'BP12-107': 3, 'BP17-025': 3, 'BP17-031': 3}
2026-03-01	ロイヤル	4	14	5N1UW	1499885	{'BP05-025': 3, 'BP09-020': 1, 'BP16-022': 3, 'BP18-020': 3, 'BP18-022': 3, 'BP18-024': 3, 'BP18-026': 3, 'BP18-027': 3, 'BP18-028': 3, 'BP18-031': 3, 'BP18-032': 3, 'BP18-117': 3, 'BP18-120': 3, 'BP18-123': 3}
2026-03-01	ロイヤル	3	14	4R4MQ	1499885	{'BP05-018': 3, 'BP05-025': 2, 'BP14-018': 3, 'BP14-022': 3, 'BP14-025': 2, 'BP14-026': 3, 'BP14-030': 3, 'BP14-034': 3, 'BP14-035': 3, 'BP14-115': 3, 'BP14-118': 3, 'BP15-020': 3, 'BP16-022': 3, 'BP18-026': 3}
2026-03-01	ナイトメア	1	14	69XGA	1499885	{'BP01-110': 2, 'BP01-116': 1, 'BP03-076': 2, 'BP07-076': 3, 'BP09-071': 2, 'BP11-069': 1, 'BP11-071': 3, 'BP11-074': 2, 'BP11-075': 3, 'BP11-076': 3, 'BP12-071': 3, 'BP13-077': 3, 'BP14-070': 3, 'BP16-075': 3, 'BP16-078': 2, 'BP17-073': 3, 'BP17-081': 2}
2026-03-01	プリンセスコネクト！Re:Dive	2	14	756TE	1499885	{'CP04-003': 3, 'CP04-018': 2, 'CP04-019': 3, 'CP04-037': 3, 'CP04-039': 3, 'CP04-041': 2, 'CP04-044': 2, 'CP04-047': 3, 'CP04-048': 3, 'CP04-053': 3, 'CP04-054': 3, 'CP04-055': 3, 'CP04-062': 3, 'CP04-091': 1, 'CP04-118': 3}
2026-03-01	ナイトメア	6	14	25Y6E	1499885	{'BP03-115': 3, 'BP07-076': 3, 'BP11-075': 2, 'BP14-070': 3, 'BP14-072': 3, 'BP14-074': 3, 'BP14-077': 3, 'BP14-081': 3, 'BP14-082': 2, 'BP14-085': 3, 'BP14-087': 3, 'BP14-115': 3, 'BP14-118': 3, 'BP16-075': 3}
2026-03-01	プリンセスコネクト！Re:Dive	7	14	4JT14	1499885	{'CP04-003': 3, 'CP04-018': 3, 'CP04-019': 2, 'CP04-036': 2, 'CP04-037': 2, 'CP04-039': 3, 'CP04-041': 2, 'CP04-044': 2, 'CP04-047': 3, 'CP04-048': 3, 'CP04-049': 1, 'CP04-053': 2, 'CP04-054': 3, 'CP04-055': 3, 'CP04-062': 3, 'CP04-118': 3}
2026-03-01	ナイトメア	4	21	4966C	1495140	{'BP06-084': 3, 'BP07-069': 3, 'BP07-072': 1, 'BP07-075': 3, 'BP07-076': 3, 'BP07-116': 3, 'BP11-075': 2, 'BP12-075': 2, 'BP12-079': 3, 'BP12-082': 3, 'BP17-076': 3, 'BP17-079': 2, 'BP17-080': 3, 'BP17-083': 3, 'BP17-113': 3}
2026-03-01	プリンセスコネクト！Re:Dive	6	21	7F7H0	1495140	{'CP04-003': 3, 'CP04-018': 2, 'CP04-019': 3, 'CP04-037': 3, 'CP04-039': 3, 'CP04-041': 2, 'CP04-047': 3, 'CP04-048': 3, 'CP04-049': 3, 'CP04-053': 3, 'CP04-054': 3, 'CP04-055': 3, 'CP04-062': 3, 'CP04-118': 3}
2026-03-01	ロイヤル	7	21	4KPL8	1495140	{'BP01-170': 3, 'BP07-018': 3, 'BP07-028': 3, 'BP07-030': 3, 'BP07-033': 2, 'BP07-104': 3, 'BP07-112': 3, 'BP09-020': 3, 'BP12-103': 3, 'BP12-107': 3, 'BP17-025': 3, 'BP17-031': 3, 'BP17-112': 2, 'BP07-P06': 3}
2026-03-01	プリンセスコネクト！Re:Dive	2	21	2R602	1495140	{'CP04-003': 3, 'CP04-018': 3, 'CP04-037': 3, 'CP04-039': 3, 'CP04-044': 3, 'CP04-047': 3, 'CP04-048': 3, 'CP04-049': 2, 'CP04-053': 3, 'CP04-054': 3, 'CP04-055': 3, 'CP04-062': 3, 'CP04-073': 1, 'CP04-091': 1, 'CP04-118': 3}
2026-03-01	ナイトメア	1	21	3TDF6	1495140	{'BP06-084': 3, 'BP07-069': 3, 'BP07-072': 1, 'BP07-075': 3, 'BP07-076': 3, 'BP07-116': 3, 'BP12-075': 2, 'BP12-079': 3, 'BP12-082': 3, 'BP12-103': 1, 'BP12-104': 2, 'BP17-076': 3, 'BP17-079': 1, 'BP17-080': 3, 'BP17-083': 3, 'BP17-113': 3}
2026-03-01	ビショップ	5	21	1FGZ6	1495140	{'BP07-100': 3, 'BP09-086': 3, 'BP10-107': 3, 'BP11-086': 3, 'BP11-096': 3, 'BP11-099': 2, 'BP11-113': 1, 'BP12-086': 2, 'BP13-088': 3, 'BP13-091': 3, 'BP16-096': 3, 'BP16-118': 3, 'CP03-115': 3, 'ECP01-053': 3, 'SP01-045': 2}
2026-03-01	プリンセスコネクト！Re:Dive	3	21	1B7YL	1495140	{'CP04-003': 3, 'CP04-018': 3, 'CP04-019': 3, 'CP04-037': 3, 'CP04-039': 3, 'CP04-041': 2, 'CP04-044': 3, 'CP04-047': 3, 'CP04-048': 3, 'CP04-053': 3, 'CP04-054': 3, 'CP04-062': 3, 'CP04-091': 2, 'CP04-118': 3}
2026-03-01	プリンセスコネクト！Re:Dive	8	21	24XKY	1495140	{'CP04-019': 3, 'CP04-055': 3, 'CP04-057': 3, 'CP04-058': 3, 'CP04-059': 2, 'CP04-062': 3, 'CP04-063': 3, 'CP04-065': 2, 'CP04-066': 2, 'CP04-071': 1, 'CP04-079': 3, 'CP04-091': 3, 'CP04-094': 2, 'CP04-109': 1, 'CP04-112': 3, 'CP04-115': 3}
2026-03-02	ナイトメア	1	14	69XGA	1513104	{'BP01-110': 2, 'BP01-116': 1, 'BP03-076': 2, 'BP07-076': 3, 'BP09-071': 2, 'BP11-069': 1, 'BP11-071': 3, 'BP11-074': 2, 'BP11-075': 3, 'BP11-076': 3, 'BP12-071': 3, 'BP13-077': 3, 'BP14-070': 3, 'BP16-075': 3, 'BP16-078': 2, 'BP17-073': 3, 'BP17-081': 2}
2026-03-02		2	14	3TA70	1513104	{'CP04-003': 3, 'CP04-018': 3, 'CP04-019': 2, 'CP04-037': 3, 'CP04-039': 3, 'CP04-044': 2, 'CP04-047': 3, 'CP04-048': 3, 'CP04-049': 2, 'CP04-053': 3, 'CP04-054': 3, 'CP04-055': 3, 'CP04-062': 3, 'CP04-073': 1, 'CP04-118': 3}
2026-03-02	エルフ	3	14	2MTZA	1513104	{'BP01-015': 3, 'BP04-010': 3, 'BP05-109': 3, 'BP10-005': 3, 'BP11-003': 3, 'BP16-007': 2, 'BP16-009': 2, 'BP16-118': 2, 'BP17-001': 3, 'BP18-004': 3, 'BP18-019': 3, 'CP02-006': 2, 'CP04-001': 2, 'ECP02-004': 3, 'SP01-045': 3}
2026-03-02	ナイトメア	4	14	2YBRW	1513104	{'BP01-110': 2, 'BP03-076': 2, 'BP07-076': 3, 'BP09-071': 2, 'BP11-069': 2, 'BP11-071': 3, 'BP11-074': 2, 'BP11-075': 3, 'BP11-076': 3, 'BP12-071': 2, 'BP14-070': 3, 'BP16-075': 3, 'BP16-078': 2, 'BP17-073': 3, 'BP17-081': 2, 'EBD03-009': 3}
2026-03-02	ビショップ	5	14	3F5JJ	1513104	{'BP01-131': 3, 'BP01-139': 2, 'BP01-140': 3, 'BP07-096': 1, 'BP08-092': 3, 'BP10-109': 1, 'BP14-094': 3, 'BP14-098': 2, 'BP14-101': 3, 'BP15-094': 3, 'BP15-097': 2, 'BP15-098': 3, 'BP15-101': 3, 'BP15-113': 3, 'BP16-117': 3, 'BP18-116': 1, 'BP14-U06': 2}
2026-03-02	ウィッチ	6	14	2QBMQ	1513104	{'BP07-035': 3, 'BP07-037': 2, 'BP07-041': 3, 'BP07-047': 2, 'BP07-103': 1, 'BP07-116': 3, 'BP12-035': 3, 'BP12-041': 3, 'BP12-049': 3, 'BP17-040': 3, 'BP17-041': 3, 'BP17-043': 2, 'BP17-044': 3, 'BP17-047': 3, 'BP17-048': 3}
2026-03-02	ナイトメア	7	14	5YNTL	1513104	{'BP03-076': 2, 'BP05-070': 2, 'BP08-075': 3, 'BP09-071': 3, 'BP11-069': 1, 'BP11-071': 3, 'BP11-074': 2, 'BP11-075': 2, 'BP11-076': 3, 'BP12-071': 1, 'BP13-077': 3, 'BP14-070': 3, 'BP15-113': 2, 'BP16-075': 3, 'BP16-078': 2, 'BP17-073': 3, 'BP17-081': 2}
2026-03-02	プリンセスコネクト！Re:Dive	8	14	3X6QE	1513104	{'CP04-001': 3, 'CP04-003': 2, 'CP04-057': 3, 'CP04-058': 3, 'CP04-059': 3, 'CP04-062': 3, 'CP04-063': 3, 'CP04-065': 3, 'CP04-066': 3, 'CP04-089': 2, 'CP04-091': 1, 'CP04-112': 3, 'CP04-113': 2, 'CP04-115': 3, 'PR-511': 3}
2026-03-04	エルフ	1	10	7Z0EC	1497462	{'BP01-015': 3, 'BP04-010': 3, 'BP05-109': 3, 'BP10-005': 3, 'BP11-003': 3, 'BP16-007': 2, 'BP16-009': 2, 'BP17-001': 3, 'BP18-004': 3, 'BP18-019': 3, 'EBD01-007': 1, 'CP02-006': 2, 'CP04-001': 3, 'ECP02-004': 3, 'SP01-045': 3}
2026-03-04	エルフ	2	10	1AGJS	1497462	{'BP02-110': 3, 'BP15-004': 3, 'BP18-001': 3, 'BP18-003': 3, 'BP18-005': 3, 'BP18-008': 2, 'BP18-009': 3, 'BP18-013': 3, 'BP18-014': 3, 'BP18-116': 1, 'BP18-117': 3, 'BP18-119': 1, 'BP18-120': 3, 'BP18-123': 2, 'BP18-126': 2, 'EBD01-007': 2}
2026-03-04	エルフ	3	10	41XGL	1497462	{'BP01-015': 3, 'BP04-010': 3, 'BP05-109': 3, 'BP10-005': 3, 'BP11-003': 3, 'BP16-007': 1, 'BP16-009': 2, 'BP16-118': 3, 'BP17-001': 3, 'BP18-004': 3, 'BP18-019': 3, 'CP02-006': 2, 'CP04-001': 2, 'ECP02-004': 3, 'SP01-045': 3}
2026-03-04	ロイヤル	4	10	742J2	1497462	{'BP06-019': 3, 'BP07-022': 3, 'BP09-018': 3, 'BP11-018': 3, 'BP11-031': 3, 'BP14-024': 3, 'BP15-023': 3, 'BP16-019': 3, 'BP16-031': 3, 'BP17-019': 3, 'BP17-022': 1, 'BP18-023': 3, 'BP18-026': 3, 'SP01-010': 3}
2026-03-04	ビショップ	5	10	5S1GE	1497462	{'BP01-131': 3, 'BP01-140': 3, 'BP05-092': 1, 'BP08-092': 3, 'BP09-102': 3, 'BP10-109': 2, 'BP13-090': 2, 'BP14-091': 2, 'BP15-094': 3, 'BP15-101': 3, 'BP15-113': 3, 'BP16-099': 2, 'BP17-109': 3, 'BP18-115': 3, 'CP04-093': 1, 'CP04-102': 3}
2026-03-04	ウィッチ	6	10	3YM6A	1497462	{'BP07-035': 3, 'BP07-037': 1, 'BP07-041': 2, 'BP07-103': 2, 'BP07-116': 3, 'BP12-035': 3, 'BP12-041': 3, 'BP12-049': 3, 'BP17-040': 3, 'BP17-041': 3, 'BP17-043': 1, 'BP17-044': 3, 'BP17-048': 3, 'BP17-052': 3, 'BP17-113': 3, 'BP17-119': 1}
2026-03-04	エルフ	7	10	6QZ5G	1497462	{'BP01-015': 3, 'BP04-010': 3, 'BP05-109': 3, 'BP10-005': 3, 'BP11-003': 3, 'BP15-004': 2, 'BP16-007': 1, 'BP16-009': 3, 'BP17-001': 3, 'BP18-004': 3, 'BP18-007': 2, 'BP18-019': 3, 'CP02-006': 2, 'ECP02-004': 3, 'SP01-045': 3}
2026-03-04	エルフ	8	10	1EXK8	1497462	{'BP01-015': 3, 'BP04-010': 3, 'BP05-109': 3, 'BP10-005': 3, 'BP11-003': 3, 'BP16-007': 1, 'BP16-009': 2, 'BP16-118': 2, 'BP17-001': 3, 'BP18-004': 3, 'BP18-007': 3, 'BP18-019': 3, 'CP02-006': 2, 'ECP02-004': 3, 'SP01-045': 3}
2026-03-07	ロイヤル	1	16	6RWKG	1499797	{'BP05-025': 3, 'BP08-112': 2, 'BP14-018': 3, 'BP14-022': 3, 'BP14-025': 3, 'BP14-026': 3, 'BP14-030': 3, 'BP14-034': 3, 'BP14-035': 3, 'BP14-115': 3, 'BP14-118': 3, 'BP16-022': 3, 'BP18-026': 3, 'ECP01-010': 2}
2026-03-07	ドラゴン	2	16	5B1XQ	1499797	{'BP02-062': 1, 'BP07-055': 3, 'BP10-054': 2, 'BP11-058': 3, 'BP11-059': 3, 'BP11-062': 3, 'BP11-066': 3, 'BP15-060': 3, 'BP15-074': 3, 'BP15-113': 2, 'BP16-057': 3, 'BP16-067': 3, 'BP16-072': 3, 'BP16-118': 2, 'SD08-011': 3}
2026-03-07	ドラゴン	3	16	11YE2	1499797	{'BP01-089': 3, 'BP01-090': 3, 'BP01-098': 3, 'BP09-055': 3, 'BP09-058': 3, 'BP10-109': 3, 'BP14-110': 2, 'BP15-113': 3, 'BP16-111': 1, 'BP18-061': 3, 'BP18-116': 3, 'CP02-062': 3, 'CP03-075': 1, 'CP04-062': 3, 'SD04-002': 3}
2026-03-07	プリンセスコネクト！Re:Dive	4	16	3EDDC	1499797	{'CP04-003': 3, 'CP04-018': 3, 'CP04-019': 3, 'CP04-037': 2, 'CP04-039': 3, 'CP04-044': 2, 'CP04-047': 3, 'CP04-048': 3, 'CP04-053': 3, 'CP04-054': 3, 'CP04-055': 3, 'CP04-062': 3, 'CP04-073': 1, 'CP04-091': 2, 'CP04-118': 3}
2026-03-07	エルフ	5	16	4RCPQ	1499797	{'BP01-015': 3, 'BP04-010': 3, 'BP05-109': 3, 'BP10-005': 3, 'BP11-003': 3, 'BP15-004': 2, 'BP16-007': 1, 'BP16-009': 3, 'BP17-001': 3, 'BP18-004': 3, 'BP18-019': 3, 'CP02-006': 2, 'CP04-001': 2, 'ECP02-004': 3, 'SP01-045': 3}
2026-03-07	エルフ	6	16	19C0A	1499797	{'BP01-015': 3, 'BP04-010': 3, 'BP05-109': 3, 'BP10-005': 3, 'BP11-003': 3, 'BP15-004': 2, 'BP16-007': 1, 'BP16-009': 3, 'BP17-001': 3, 'BP18-004': 3, 'BP18-019': 3, 'CP02-006': 2, 'CP04-001': 2, 'ECP02-004': 3, 'SP01-045': 3}
2026-03-07	ロイヤル	7	16	5LG10	1499797	{'BP05-025': 1, 'BP08-034': 2, 'BP14-018': 3, 'BP14-022': 3, 'BP14-025': 3, 'BP14-026': 3, 'BP14-030': 3, 'BP14-034': 3, 'BP14-035': 3, 'BP14-115': 3, 'BP14-118': 3, 'BP16-022': 3, 'BP18-026': 3, 'CP04-021': 2, 'ECP01-010': 2}
2026-03-07	ナイトメア	8	16	4C6KC	1499797	{'BP01-110': 2, 'BP01-116': 3, 'BP03-076': 2, 'BP09-071': 3, 'BP11-069': 2, 'BP11-071': 3, 'BP11-075': 2, 'BP11-076': 3, 'BP12-071': 2, 'BP13-077': 3, 'BP14-070': 2, 'BP16-075': 3, 'BP16-078': 3, 'BP17-073': 3, 'BP17-081': 3, 'CP02-075': 2, 'SP01-038': 1}
2026-03-07	ナイトメア	1	15	565GJ	1501035	{'BP01-110': 1, 'BP01-116': 1, 'BP03-076': 2, 'BP07-076': 3, 'BP11-069': 1, 'BP11-071': 3, 'BP11-074': 1, 'BP11-075': 3, 'BP11-076': 3, 'BP11-079': 1, 'BP12-071': 3, 'BP13-076': 1, 'BP13-077': 3, 'BP13-081': 1, 'BP14-070': 2, 'BP16-075': 3, 'BP16-078': 3, 'BP17-073': 3, 'BP17-081': 2}
2026-03-07	ロイヤル	2	15	5Q6JU	1501035	{'BP08-034': 1, 'BP09-034': 2, 'BP11-018': 2, 'BP14-018': 3, 'BP14-022': 3, 'BP14-025': 2, 'BP14-026': 3, 'BP14-030': 3, 'BP14-034': 3, 'BP14-035': 3, 'BP14-115': 3, 'BP14-118': 3, 'BP16-022': 3, 'BP16-117': 3, 'CP04-021': 1, 'ECP01-010': 2}
2026-03-07	ビショップ	3	15	33CGW	1501035	{'BP05-098': 2, 'BP07-100': 3, 'BP09-086': 3, 'BP11-086': 3, 'BP11-096': 3, 'BP11-099': 2, 'BP11-113': 1, 'BP12-086': 2, 'BP13-088': 3, 'BP13-091': 3, 'BP16-096': 3, 'BP17-095': 3, 'CP03-115': 3, 'ECP01-053': 3, 'SP01-045': 3}
2026-03-07	ナイトメア	4	15	2T262	1501035	{'BP01-110': 2, 'BP03-076': 2, 'BP07-076': 3, 'BP09-071': 3, 'BP11-069': 1, 'BP11-071': 3, 'BP11-074': 2, 'BP11-075': 3, 'BP11-076': 3, 'BP12-071': 1, 'BP13-077': 3, 'BP14-070': 3, 'BP16-075': 3, 'BP16-078': 3, 'BP17-073': 3, 'BP17-081': 2}
2026-03-07	ドラゴン	5	15	3N9YQ	1501035	{'BP10-068': 3, 'BP13-054': 3, 'BP13-059': 2, 'BP13-060': 1, 'BP13-061': 3, 'BP13-067': 2, 'BP16-056': 1, 'BP17-055': 3, 'BP17-062': 2, 'BP18-060': 3, 'BP18-066': 2, 'BP18-070': 3, 'BP18-071': 1, 'SD04-002': 3, 'PR-492': 3, 'DSD01b-001': 2, 'DSD01b-003': 3}
2026-03-07	プリンセスコネクト！Re:Dive	6	15	2PMX0	1501035	{'CP04-003': 1, 'CP04-011': 1, 'CP04-019': 3, 'CP04-021': 2, 'CP04-026': 2, 'CP04-055': 3, 'CP04-057': 3, 'CP04-058': 3, 'CP04-065': 1, 'CP04-066': 1, 'CP04-073': 2, 'CP04-075': 2, 'CP04-079': 2, 'CP04-091': 2, 'CP04-095': 1, 'CP04-112': 3, 'CP04-113': 3, 'CP04-115': 3, 'CP04-118': 3}
2026-03-07	ナイトメア	7	15	6HQMA	1501035	{'BP06-084': 3, 'BP07-069': 3, 'BP07-072': 1, 'BP07-075': 3, 'BP07-076': 3, 'BP07-103': 1, 'BP07-116': 3, 'BP11-075': 2, 'BP12-075': 2, 'BP12-079': 3, 'BP12-082': 3, 'BP17-076': 3, 'BP17-079': 1, 'BP17-080': 3, 'BP17-083': 3, 'BP17-113': 3}
2026-03-07	ナイトメア	8	15	26DZ6	1501035	{'BP01-110': 2, 'BP03-076': 2, 'BP07-076': 2, 'BP09-071': 3, 'BP11-069': 2, 'BP11-071': 3, 'BP11-074': 2, 'BP11-075': 3, 'BP11-076': 3, 'BP12-071': 1, 'BP13-077': 3, 'BP14-070': 3, 'BP16-075': 3, 'BP16-078': 3, 'BP17-073': 3, 'BP17-081': 2}
2026-03-07	ドラゴン	1	17	3N9YQ	1501046	{'BP10-068': 3, 'BP13-054': 3, 'BP13-059': 2, 'BP13-060': 1, 'BP13-061': 3, 'BP13-067': 2, 'BP16-056': 1, 'BP17-055': 3, 'BP17-062': 2, 'BP18-060': 3, 'BP18-066': 2, 'BP18-070': 3, 'BP18-071': 1, 'SD04-002': 3, 'PR-492': 3, 'DSD01b-001': 2, 'DSD01b-003': 3}
2026-03-07	ビショップ	2	17	4LUJ0	1501046	{'BP07-086': 3, 'BP07-092': 3, 'BP07-094': 3, 'BP07-097': 3, 'BP07-101': 3, 'BP07-116': 3, 'BP12-086': 3, 'BP12-089': 1, 'BP12-091': 3, 'BP12-096': 2, 'BP12-104': 2, 'BP17-098': 3, 'BP17-099': 3, 'BP17-106': 3, 'BP17-107': 1, 'BP17-113': 1}
2026-03-07	エルフ	3	17	1FXHL	1501046	{'BP01-015': 2, 'BP04-010': 3, 'BP05-109': 3, 'BP10-005': 3, 'BP11-003': 3, 'BP15-004': 2, 'BP16-007': 1, 'BP16-009': 3, 'BP17-001': 3, 'BP18-004': 3, 'BP18-019': 3, 'CP02-006': 2, 'CP04-001': 3, 'ECP02-004': 3, 'SP01-045': 3}
2026-03-07	ドラゴン	4	17	11062	1501046	{'BP10-068': 3, 'BP13-054': 3, 'BP13-059': 2, 'BP13-060': 1, 'BP13-061': 3, 'BP13-067': 2, 'BP16-056': 1, 'BP17-055': 3, 'BP17-062': 2, 'BP18-060': 3, 'BP18-066': 2, 'BP18-070': 3, 'BP18-071': 1, 'SD04-002': 3, 'PR-492': 3, 'DSD01b-001': 2, 'DSD01b-003': 3}
2026-03-07	ビショップ	5	17	1PTN8	1501046	{'BP01-131': 3, 'BP01-139': 3, 'BP01-140': 3, 'BP05-092': 1, 'BP06-099': 2, 'BP08-092': 3, 'BP10-108': 2, 'BP10-109': 2, 'BP14-098': 3, 'BP14-110': 3, 'BP15-094': 3, 'BP15-101': 3, 'BP15-113': 3, 'BP16-117': 3, 'BP18-107': 3}
2026-03-07	エルフ	6	17	5FXFQ	1501046	{'BP01-015': 2, 'BP04-010': 3, 'BP05-109': 3, 'BP10-005': 3, 'BP11-003': 3, 'BP15-004': 2, 'BP16-007': 2, 'BP16-009': 2, 'BP17-001': 3, 'BP18-004': 3, 'BP18-019': 3, 'CP02-006': 2, 'CP03-017': 1, 'CP04-001': 2, 'ECP02-004': 3, 'SP01-045': 3}
2026-03-07	ビショップ	7	17	33CGW	1501046	{'BP05-098': 2, 'BP07-100': 3, 'BP09-086': 3, 'BP11-086': 3, 'BP11-096': 3, 'BP11-099': 2, 'BP11-113': 1, 'BP12-086': 2, 'BP13-088': 3, 'BP13-091': 3, 'BP16-096': 3, 'BP17-095': 3, 'CP03-115': 3, 'ECP01-053': 3, 'SP01-045': 3}
2026-03-07	プリンセスコネクト！Re:Dive	8	17	1C5UJ	1501046	{'CP04-011': 1, 'CP04-057': 2, 'CP04-058': 2, 'CP04-065': 1, 'CP04-066': 2, 'CP04-073': 3, 'CP04-075': 3, 'CP04-076': 1, 'CP04-081': 3, 'CP04-083': 3, 'CP04-084': 3, 'CP04-095': 1, 'CP04-112': 3, 'CP04-113': 3, 'CP04-115': 3, 'CP04-116': 3, 'CP04-118': 3}
2026-03-07	ウィッチ	1	25	27HD4	1510835	{'BP07-035': 3, 'BP07-037': 1, 'BP07-041': 2, 'BP07-103': 3, 'BP07-116': 3, 'BP12-035': 3, 'BP12-041': 3, 'BP12-049': 3, 'BP17-040': 3, 'BP17-041': 3, 'BP17-044': 3, 'BP17-048': 3, 'BP17-052': 3, 'BP17-113': 3, 'BP17-119': 1}
2026-03-07	プリンセスコネクト！Re:Dive	2	25	7T53C	1510835	{'CP04-001': 3, 'CP04-004': 3, 'CP04-007': 3, 'CP04-015': 3, 'CP04-016': 2, 'CP04-021': 1, 'CP04-022': 3, 'CP04-041': 3, 'CP04-073': 2, 'CP04-075': 3, 'CP04-080': 3, 'CP04-089': 3, 'CP04-095': 2, 'CP04-116': 3, 'CP04-118': 3}
2026-03-07	ナイトメア	3	25	67UXQ	1510835	{'BP01-110': 3, 'BP03-076': 2, 'BP07-076': 3, 'BP09-071': 2, 'BP11-069': 1, 'BP11-071': 3, 'BP11-074': 2, 'BP11-075': 3, 'BP11-076': 3, 'BP12-071': 2, 'BP13-077': 3, 'BP14-070': 3, 'BP16-075': 3, 'BP16-078': 3, 'BP17-073': 3, 'BP17-081': 2}
